date,zec,ltc,eth,btc
11519400,0.210914,477.12813,35.819151,22.2799742
11519300,24.5748407,106.01892,178.156442,18.7267708
11519200,147.586731,682.785298,166.239336,23.3316689
11519100,118.098572,64.0321593,393.61755,15.5216712
11519000,287.553175,81.96863,146.854609,34.9323634
114192300,121.460775,329.355031,173.626863,40.3617172
114192200,112.089806,16.15166,65.575802,51.5425577
114192100,697.747538,1571.36785,239.589261,75.1385665
114192000,575.891218,456.540163,844.54037,451.422232
114191900,165.957445,205.88443,31.137799,48.994184
114191800,4.503674,432.91811,167.201792,27.9236379
114191700,179.606274,617.956932,116.635169,27.580981
114191600,178.54552,475.39046,377.768414,60.672859
114191500,64.223033,1056.14025,124.741925,20.0405289
114191400,32.5323,131.17111,519.639208,38.7306567
114191300,11.823429,772.7235,756.790707,11.892544
114191200,0.105988,470.04271,55.3397966,21.5439232
114191100,11.645093,3189.78436,82.811225,26.4885772
114191000,0.055261,439.9273,47.200398,11.4494759
11419900,0.10744,139.86382,10.685656,5.42181588
11419800,0.268585,1525.86936,20.724398,1.02432661
11419700,0.416599,284.33247,11.4852371,13.0885779
11419600,12.779638,4.68138,47.8988881,16.8246545
11419500,3.157739,162.27678,665.170872,20.5792884
11419400,0.417891,145.36017,11.009147,5.00498557
11419300,1.56107,0.58712,4.860218,3.00463505
11419200,40.931891,20.7809213,87.2984226,11.8748047
11419100,14.212842,8.59298,13.0319504,6.42946826
11419000,11.673685,102.60141,53.0574602,18.9937041
113192300,0.106552,551.30228,301.958952,6.73652128
113192200,26.2827524,1432.5518,104.417078,18.3127443
113192100,209.590328,180.57299,441.665992,18.7242657
113192000,0.360698,1.47962,20.883936,17.9374262
113191900,9.967483,16.34819,13.8758871,2.46134798
113191800,40.392594,31.14184,76.0647461,12.67569
113191700,6.030125,248.96267,282.112454,12.4301769
113191600,32.4744983,107.60907,17.646196,9.87859288
113191500,14.2468603,72.33391,25.9878729,12.2728764
113191400,5.355215,52.89704,247.094886,12.2407131
113191300,24.316039,45.40573,6.196734,2.07547399
113191200,22.525496,25.12974,78.538395,38.9613203
113191100,1.6659,113.56962,11.026203,1.69141864
113191000,119.063425,0.06876,263.815647,34.3661673
11319900,0.107151,93.48741,45.783703,1.42804583
11319800,0,3,14.741723,4.67650705
11319700,0,76.23126,7.74617,8.14405556
11319600,79.978027,1.2349,12.336224,3.75266327
11319500,0.533185,2.16438,34.55409,9.8702129
11319400,13.052778,535.57876,2.392199,32.64235
11319300,36.475494,41.4575363,115.456013,5.11262879
11319200,0.157603,6.2161,26.2847402,33.4609579
11319100,0.105806,25.265678,26.286902,10.335105
11319000,10.973873,32.3539693,13.0130453,23.2339757
112192300,26.932044,45.959811,14.911071,2.83239827
112192200,0.176573,25.4818246,8.331122,5.20227671
112192100,9.103583,30.53926,75.02369,25.1050762
112192000,2.71992,564.30238,146.204136,14.3935743
112191900,0.157893,21.87377,27.5358125,26.2325277
112191800,9.502449,0.26762,278.833292,30.1803473
112191700,8.162319,659.72829,222.281275,21.2576385
112191600,111.407942,47.48299,1101.71682,42.2050554
112191500,20.5612745,110.931136,157.556808,44.7411972
112191400,0.163806,7.98241,69.8923793,28.1412004
112191300,23.158132,49.95229,47.114558,35.2043777
112191200,214.0755,0.64797,51.4167331,87.9796157
112191100,0,1001.37687,39.069485,3.03098335
112191000,0.212004,1.20363,1.331965,4.05915397
11219900,0.052882,14.7165,6.669273,1.63600843
11219800,23.12878,8.47494,3.279506,1.22424547
11219700,1.105918,0.88937,4.752088,1.95521019
11219600,3.649569,67.0749658,7.926556,7.21046761
11219500,6.849774,0.48881,78.9130943,3.58687237
11219400,0.31918,2.8658,43.832461,5.82555778
11219300,517.033169,108.45393,52.22515,13.1201896
11219200,39.719958,27.36573,35.141523,23.3150583
11219100,4.800458,11.4305601,152.583374,5.84613599
11219000,55.9852881,3.69047,70.9110407,10.8254922
111192300,25.982856,37.81239,10.957776,28.2708732
111192200,11.2237563,1042.85684,183.797767,76.8996421
111192100,463.070907,135.91222,408.331495,46.1087251
111192000,15.298089,22.31804,231.19581,33.8141855
111191900,26.854873,23.72713,489.669051,50.987649
111191800,33.218035,1092.82804,297.954488,32.6694895
111191700,307.364552,1035.51092,189.199022,53.2956458
111191600,72.224071,762.88326,2014.46886,39.6689543
111191500,257.040826,99.03774,1000.26086,163.323501
111191400,35.1255696,1011.46112,536.458206,29.1798754
111191300,130.383354,90.81793,267.778364,27.1526017
111191200,2.540042,180.67158,41.668633,15.6739044
111191100,7.429881,7.6330132,23.478752,48.4799496
111191000,147.865357,10.03544,303.492383,24.8458074
11119900,40.753232,270.14312,220.574704,13.3179759
11119800,93.11926,71.3097948,686.953963,34.4847365
11119700,13.6371628,81.9266,502.356539,57.6723156
11119600,46.406554,38.60584,12.7622045,18.8117541
11119500,33.105677,22.60309,65.567383,8.91852153
11119400,29.2355943,23.18162,110.15975,9.60966875
11119300,498.04668,1012.19072,19.823408,11.5262312
11119200,68.467905,4.16043,130.151684,32.1508291
11119100,390.068641,3.2059,51.7474773,28.4836129
11119000,18.373794,18.12871,618.63021,10.422657
1031192300,17.3039124,157.24563,12.8176254,20.519436
1031192200,52.594454,841.22003,161.531985,14.2464981
1031192100,115.359871,321.3647,3037.9719,381.656443
1031192000,63.731638,10.7132,451.393717,60.450641
1031191900,87.165023,152.23947,125.54703,39.4798711
1031191800,80.241029,59.70758,193.728936,75.2768414
1031191700,0.314807,158.23057,108.653275,28.3745716
1031191600,19.422279,216.560141,751.748932,28.6054301
1031191500,20.300719,886.127036,195.084472,45.6289967
1031191400,214.546383,203.29134,262.153032,39.0653973
1031191300,150.828846,62.18166,79.9675706,28.4147476
1031191200,314.588159,15.35568,470.839965,97.697407
1031191100,51.6423334,588.018263,581.787926,9.37910438
1031191000,217.515937,498.22622,462.33191,81.150065
103119900,71.092682,0,505.964914,5.32647064
103119800,0,10.18797,102.431484,2.53120917
103119700,5.311614,89.0952,83.4613827,3.82891271
103119600,107.365788,66.21159,86.4410115,44.8260122
103119500,30.040038,187.0732,21.120038,4.64484604
103119400,39.059913,11.80816,18.810928,3.8949222
103119300,4.758982,401.8827,48.285728,19.3077023
103119200,41.203633,422.28766,178.462375,5.16831113
103119100,14.479894,555.1785,109.604421,17.0427054
103119000,511.508319,84.02241,171.320206,17.3206248
1030192300,9.567835,162.85759,120.276805,14.0940134
1030192200,104.994316,190.98953,130.596793,19.4525592
1030192100,16.585039,251.21299,125.069863,28.1416052
1030192000,548.233794,862.50935,77.3527982,34.0611795
1030191900,4.66205,112.79521,106.163455,46.4319353
1030191800,12.761755,675.372458,63.3099533,38.4112737
1030191700,122.4397,138.94922,1599.87312,17.9056894
1030191600,153.799894,264.78196,450.106044,45.0656381
1030191500,908.895035,225.0601,447.17721,97.178154
1030191400,20.281124,747.093627,171.999062,51.6089839
1030191300,114.026258,426.48767,1229.73308,18.5119593
1030191200,13.53962,51.38384,609.73202,28.3911659
1030191100,639.06794,167.58774,40.044668,48.3282214
1030191000,1915.47463,42.9974,2116.25933,75.5819838
103019900,13.770673,0.5815789,12.37793,3.01920769
103019800,0,23.92306,298.692224,5.62538893
103019700,137.057306,661.08051,232.173246,31.4989929
103019600,68.703696,98.35086,9.886922,16.1174108
103019500,148.970218,521.72455,365.787506,17.1393666
103019400,258.90263,213.39591,1041.70095,50.0518646
103019300,832.924492,384.152814,121.139421,33.9512546
103019200,51.897831,239.70184,135.378304,35.7662535
103019100,806.707917,54.83742,148.494991,33.0150869
103019000,943.563867,13.9697,771.371069,100.552229
1029192300,2.333192,27.13789,472.658191,10.0965144
1029192200,1.204814,491.72156,141.831504,50.0900618
1029192100,729.995922,917.16473,352.076694,35.8842789
1029192000,1627.8318,1074.73137,1347.00719,217.983911
1029191900,1374.67615,185.095091,435.451113,420.833574
1029191800,68.553638,195.50896,389.60328,33.1207402
1029191700,125.388086,50.77555,1394.2847,32.58294
1029191600,103.703631,345.472374,1187.23739,79.4221362
1029191500,193.468492,59.37774,286.65497,39.3952444
1029191400,22.775688,108.930362,158.747504,49.8451869
1029191300,1156.18983,251.56727,232.489281,121.605916
1029191200,1446.48685,14.2166,183.285565,24.8234822
1029191100,53.440608,131.04663,518.874923,15.7737815
1029191000,157.904139,81.30551,1792.56553,21.2610828
102919900,232.309796,128.64105,371.505589,17.3085388
102919800,104.608663,26.5260112,587.149622,18.6454642
102919700,261.95641,76.66689,153.507578,16.3639929
102919600,175.716821,615.528699,26.2965495,36.0551689
102919500,913.688107,1088.78245,138.480615,142.162662
102919400,309.500331,9.94983,133.421374,81.5916431
102919300,1267.48156,41.51873,173.449213,30.4295909
102919200,113.937184,350.96027,54.3326185,41.0538667
102919100,282.07962,37.90817,314.669382,49.6138872
102919000,132.406321,438.99399,737.892052,7.28522345
1028192300,1814.8154,90.484966,295.799919,211.79274
1028192200,84.262168,221.821521,51.670956,39.2376681
1028192100,36.220537,227.893594,259.394151,22.5676827
1028192000,229.035885,29.3226486,174.757923,26.9329483
1028191900,74.4279383,385.13039,575.302867,44.8510906
1028191800,427.160472,382.46183,1633.56167,81.8228996
1028191700,164.94059,1776.48747,300.30373,14.5744086
1028191600,453.60194,563.32612,421.409034,51.5182859
1028191500,435.913713,131.916729,169.4138,109.201323
1028191400,257.703165,38.43635,115.744158,31.8210896
1028191300,515.597372,1158.20242,115.43909,42.7468146
1028191200,88.3847023,45.51256,169.858703,28.1312967
1028191100,226.637017,16.61892,1211.17938,53.1075642
1028191000,228.324115,12.03932,494.97847,10.7943962
102819900,694.400048,70.97621,939.377391,22.0449744
102819800,587.632121,667.42142,87.0923578,37.5872062
102819700,441.782435,109.04934,409.391051,54.4645114
102819600,2726.89282,109.52206,1759.32475,83.6816998
102819500,600.71078,4026.90953,71.829074,23.084264
102819400,532.819788,809.59052,167.110706,19.0924162
102819300,1371.43975,85.3768,78.023266,69.6890881
102819200,2375.91838,906.87298,278.576367,92.9271647
102819100,1568.31941,884.871138,484.96071,342.393801
102819000,488.425599,302.64714,253.056973,70.4103574
1027192300,677.782388,84.36908,253.110914,107.345826
1027192200,810.457254,774.77036,1639.65677,198.83501
1027192100,480.628338,547.23202,359.012196,86.8681477
1027192000,1331.05481,648.71093,157.245976,190.760872
1027191900,664.704121,199.59966,231.891339,52.5905449
1027191800,388.842321,294.61663,82.8372956,9.72901619
1027191700,326.817148,1287.54073,91.978994,77.5709091
1027191600,2496.03736,581.5782,463.58925,229.771383
1027191500,1357.75583,1368.8788,197.757401,34.0009197
1027191400,2571.42698,64.61508,242.719009,85.6852709
1027191300,1949.21259,38.87104,88.783866,92.0587357
1027191200,11.585035,798.32549,28.550205,14.0136368
1027191100,5328.8522,85.08059,378.849223,278.466029
1027191000,117.158479,3.44492,11.700294,27.320743
102719900,436.970766,4.70941,21.242206,16.4048127
102719800,171.958753,10.0842635,50.840575,6.81663789
102719700,170.084309,282.60765,1.791613,3.61302409
102719600,29.899195,89.40587,0.034516,11.932489
102719500,1.793878,62.1426471,16.199555,6.31371209
102719400,115.85962,11.10977,94.1820565,12.9173766
102719300,8.60207085,62.78266,43.6604972,2.8309743
102719200,9.663837,77.49242,29.467635,13.3075802
102719100,620.661115,199.92685,65.976678,27.4725248
102719000,942.579807,121.1262,30.609936,100.359087
1026192300,19.080164,80.76952,95.021598,22.827304
1026192200,147.624057,266.98955,233.639797,33.9221516
1026192100,280.321967,73.66698,110.721679,67.3923644
1026192000,702.097768,346.87286,522.022541,56.2611449
1026191900,1653.33647,87.625075,243.290696,87.5599101
1026191800,2110.11714,70.83718,532.028259,173.250443
1026191700,991.534898,794.828812,247.311661,49.993196
1026191600,1126.69268,179.86575,122.177617,40.3710961
1026191500,1857.96693,542.266753,516.398469,67.0526713
1026191400,684.761088,439.777252,290.019599,52.228229
1026191300,1262.29597,194.63722,357.847821,130.775966
1026191200,689.328515,166.7424,57.9261365,179.31886
1026191100,365.015616,132.63164,24.136709,31.1737905
1026191000,639.419517,381.29634,49.799672,53.4076446
102619900,1882.14821,470.16878,2146.2215,207.762825
102619800,308.455257,127.54338,139.735864,29.4978658
102619700,409.558564,324.11304,174.780585,159.217618
102619600,111.174715,782.031508,61.8137845,50.1657035
102619500,376.654048,64.38114,1725.05462,84.8476536
102619400,781.325777,1095.0674,872.930172,68.6604421
102619300,1534.82131,2149.25357,369.832329,284.05172
102619200,5234.07247,5355.72755,2774.60344,641.529117
102619100,6806.91096,2264.64711,4297.32529,1914.10736
102619000,6115.62793,265.03285,1731.37334,987.492871
1025192300,182.554284,245.35281,224.257811,18.7009912
1025192200,702.323597,181.028715,986.617024,102.625067
1025192100,58.793698,150.306542,176.77591,56.1534025
1025192000,912.538902,668.33824,2233.80433,74.7220385
1025191900,897.023444,341.54471,315.81237,198.052133
1025191800,2855.8912,3409.99934,673.148253,173.099483
1025191700,2904.08247,2098.46006,2627.21798,707.348871
1025191600,2989.61711,3061.07571,1462.62293,325.052248
1025191500,5990.52619,1323.06936,4495.92483,1681.11461
1025191400,126.99896,994.00615,207.136659,31.4089383
1025191300,101.902008,453.000772,215.21528,93.070852
1025191200,52.997379,598.97307,721.474575,43.2383156
1025191100,3.383255,1034.88609,127.347715,34.2163763
1025191000,11.626367,100.72,153.273582,80.2612691
102519900,94.660524,79.6773957,35.6031744,9.19090189
102519800,0.17783,1217.70444,214.542558,5.21247904
102519700,0.236982,103.71967,201.395147,3.41187357
102519600,0.178531,222.73772,54.733058,27.8012814
102519500,36.848331,117.82045,102.152952,37.0050431
102519400,0.059435,91.48724,92.024859,21.0439053
102519300,133.866204,70.73747,46.762496,9.39974141
102519200,9.431792,169.5742,26.272115,97.9443911
102519100,1.386918,4.13659,29.705081,16.2109548
102519000,0,0,74.040707,5.05708076
1024192300,0,247.43064,0,0
1024192200,92.455879,291.85343,53.6853999,93.931806
1024192100,43.662237,336.43901,148.97923,42.9046036
1024192000,567.983125,626.90188,201.368774,33.350011
1024191900,0.21524698,225.29671,72.50902,22.8070491
1024191800,41.9515583,21.43611,868.346995,45.1693959
1024191700,20.0789995,692.54134,57.4177982,35.2236734
1024191600,25.569776,67.3770076,168.445495,40.720251
1024191500,23.856535,633.156801,303.596735,46.3010433
1024191400,47.320637,87.38236,195.130464,34.5462543
1024191300,35.539173,35.04354,138.142397,37.3377751
1024191200,288.176235,112.18878,52.818998,6.69908227
1024191100,0.300931,33.81842,15.593321,12.3721115
1024191000,85.898116,27.86066,136.624307,10.0958929
102419900,38.397373,201.69881,46.795799,11.2705749
102419800,1.518106,216.75488,186.318303,9.8954667
102419700,298.932498,138.69386,277.220009,17.9596656
102419600,253.087056,36.39557,153.816278,33.8838018
102419500,49.604616,74.3008131,216.813118,13.8506756
102419400,23.8916357,97.59653,123.456154,28.8360353
102419300,690.642305,219.914969,1849.92943,27.356681
102419200,833.768721,185.75177,1875.38619,52.7754849
102419100,35.175113,7.09482,128.923698,42.2601781
102419000,79.029319,17.9602953,235.329453,45.56507
1023192300,206.343414,363.95882,1909.22173,521.921611
1023192200,196.477406,43.60709,3463.82722,73.0115944
1023192100,371.809123,507.42855,206.524783,68.4075068
1023192000,901.940045,249.209892,595.541472,98.7730501
1023191900,128.668684,88.00998,296.279897,276.979924
1023191800,184.344266,163.215261,222.418562,77.4215301
1023191700,158.715724,1083.76772,296.775475,57.2095468
1023191600,1427.57605,222.71428,2260.17444,379.592993
1023191500,491.892618,459.710844,3244.03273,96.9484831
1023191400,644.127106,1803.60578,3946.95925,145.216531
1023191300,657.246728,8551.74294,3633.04437,396.9994
1023191200,2410.66682,135.32342,6507.69792,2165.24589
1023191100,28.510619,41.68007,120.194663,11.4065925
1023191000,47.88269,101.74287,17.117198,16.0104461
102319900,313.726569,54.30236,239.663529,16.2381181
102319800,600.410012,40.89048,1040.05572,26.0527658
102319700,14.130297,38.48861,87.680733,22.5491959
102319600,107.179488,473.856,61.913771,7.01550108
102319500,6.03898,188.072695,287.545688,11.4648236
102319400,26.46784,433.68174,148.875883,36.985811
102319300,902.743451,75.20979,5395.35996,95.8850585
102319200,4.193683,29.38889,246.425263,8.95663418
102319100,15.680054,304.882199,479.689952,29.1795022
102319000,58.8425713,226.91573,298.85694,28.2859715
1022192300,245.641338,9.3480752,524.718136,75.1691852
1022192200,16.540985,539.20355,171.547783,36.5459128
1022192100,103.417426,520.94574,233.336422,31.6329979
1022192000,344.427589,181.89968,372.512438,148.196563
1022191900,269.628541,173.83237,611.803126,64.8198112
1022191800,84.749883,58.19673,108.804666,28.1337791
1022191700,10.093788,51.0431075,147.78996,29.7311478
1022191600,79.6928963,44.78621,825.437194,25.2615372
1022191500,108.781173,9.27321,476.270669,24.8538325
1022191400,23.493478,158.5642,133.393975,45.3794561
1022191300,28.64004,4.18429,65.469311,29.1606915
1022191200,2.066284,15.91321,549.923317,22.0754088
1022191100,3,134.60532,110.189865,40.5107376
1022191000,3.121669,32.4995,219.000402,14.1712411
102219900,63.46339,8.49481,155.542651,6.30624686
102219800,6.999352,25.22647,99.275566,12.8963553
102219700,0.163605,7.94603,73.168571,5.42378299
102219600,0.200089,172.879708,81.858482,2.93489555
102219500,9.42715,10.4612,150.607461,6.72587813
102219400,3.457588,49.06614,285.468226,24.7338459
102219300,25.732735,33.68182,96.4605444,9.67918623
102219200,185.751019,16.293469,53.8304698,9.34258368
102219100,44.348714,127.93032,64.227974,16.9638554
102219000,0.271045,12.17043,132.900571,7.38684064
1021192300,10.192746,4.3202,323.734255,24.1494732
1021192200,0.436944,88.71806,124.274803,17.0387796
1021192100,82.9350692,155.41965,166.519188,20.1654681
1021192000,529.396437,56.3042769,193.022615,36.1120529
1021191900,466.666312,21.523,18.2977374,20.789937
1021191800,5.974411,31.55151,718.436865,47.0815462
1021191700,1.858911,239.29617,336.651089,156.062182
1021191600,21.9879375,286.46286,52.561262,27.3080323
1021191500,1024.29476,44.54304,2138.27437,144.816182
1021191400,4.712223,124.57008,181.506828,42.1614562
1021191300,37.031798,12.10439,49.529376,25.331485
1021191200,27.550932,85.58122,209.141689,18.7218027
1021191100,7.313709,537.393472,29.366036,38.1599718
1021191000,1.07593392,191.23366,581.327399,16.2511535
102119900,0.109814,47.92186,100.573382,17.1394407
102119800,2.291362,259.646251,112.165923,4.23384165
102119700,32.531546,20.17025,80.390861,6.43012996
102119600,4.214666,17.06352,94.420169,2.81393692
102119500,16.372288,65.51372,571.589414,8.26234718
102119400,12.247851,5.81858,23.461592,29.6311826
102119300,13.272702,11.62841,23.440993,9.09299442
102119200,45.149954,170.46296,99.8685929,8.54290247
102119100,2.413995,78.06814,44.521674,20.0453146
102119000,26.86936,530.15419,81.3261,55.7575021
1020192300,0.109318,19.92139,100.69923,47.9834968
1020192200,2.324133,646.69827,138.789853,24.1247575
1020192100,7.874609,107.17655,284.36489,39.6247041
1020192000,20.943858,90.5191,432.362913,86.4109884
1020191900,1.68647796,96.64111,86.492819,28.5782442
1020191800,80.648107,48.3923,32.479229,34.5437048
1020191700,202.294432,206.32933,432.73356,102.913675
1020191600,77.9131933,143.676907,2969.49761,29.1330602
1020191500,21.001481,125.72818,126.390572,24.9917755
1020191400,101.154945,0.12163,167.262884,35.950531
1020191300,11.319716,56.989551,14.779137,4.78272287
1020191200,3.874208,109.40355,10.715501,7.36621731
1020191100,10.787915,0.09375,2.138643,9.02231461
1020191000,0.165809,172.69447,38.292112,9.75296117
102019900,140.021255,234.62033,1.917341,29.4782898
102019800,3.610413,4.34821,117.742118,50.8112098
102019700,0.166035,2.52068,18.594223,2.26607275
102019600,0.055648,2.02925,7.431676,13.681854
102019500,1.336484,5.2343,23.762721,2.65876422
102019400,1.051072,1.60722,153.03519,7.07285249
102019300,7.024791,48.3652,70.970052,16.1314703
102019200,27.148796,694.70908,37.3192994,19.564162
102019100,4.675881,61.21305,147.845905,11.3031238
102019000,0.110879,5.17653,155.543396,38.5574424
1019192300,212.995039,0.66428,2426.93728,24.3000823
1019192200,43.3387358,8.24561,126.91944,3.59691068
1019192100,135.880446,268.54766,80.2433553,19.6878588
1019192000,169.014285,14.24149,96.670199,23.7319356
1019191900,1.840712,53.68271,44.359127,15.2883918
1019191800,0.36987,246.10783,34.963755,14.2076693
1019191700,57.3114259,13.36678,85.0587336,25.568139
1019191600,25.875635,209.80953,59.429511,11.5329563
1019191500,48.596367,76.15849,91.9091,16.5050579
1019191400,3.21068361,152.99556,268.738248,18.0589348
1019191300,214.850128,155.56245,86.763446,23.2554387
1019191200,908.725299,44.32201,319.295039,144.11693
1019191100,16.516739,0.28952,8.574195,3.35964078
1019191000,2.308152,9.21121,8.013373,16.6361008
101919900,0.255035,0.34917,13.479518,1.28133284
101919800,1.754674,3.32449,50.617323,22.7970034
101919700,6.446818,19.98797,1.832794,4.34362393
101919600,14.2676902,3.97578,3.701267,24.3997596
101919500,0.330868,112.17154,3.297552,7.05356942
101919400,0.973681,8.9749,5.872416,1.50103408
101919300,0.055432,14.9972724,9.596379,20.7081999
101919200,5.191153,14.19481,30.6477071,9.9551099
101919100,14.226546,66.07247,91.727767,24.1965824
101919000,13.26026,67.1658837,83.145283,11.1328368
1018192300,6.959061,149.23661,213.009605,37.1997106
1018192200,34.853066,335.486299,418.888039,31.1161716
1018192100,3.131091,389.077625,51.2947803,39.2629155
1018192000,101.151537,78.4042,30.123009,60.5641057
1018191900,0.255926,184.99725,119.006507,35.0003239
1018191800,17.863947,2534.75916,680.17876,36.8417422
1018191700,70.1745495,249.19829,444.825158,64.6318745
1018191600,203.128437,40.92599,158.619237,56.0841651
1018191500,203.502291,5.03879,918.48593,42.7617512
1018191400,51.85124,23.7821,357.628776,39.6805899
1018191300,159.532169,22.42651,48.3701638,16.3359185
1018191200,13.522092,20.62657,597.340003,16.0097823
1018191100,0.521682,13.14201,865.808389,6.35346257
1018191000,24.767809,40.61753,70.117713,12.4664809
101819900,30.923603,1301.41252,397.018659,8.47239561
101819800,85.539962,353.04998,1965.07317,29.0074609
101819700,171.450228,135.08696,83.2165366,6.10544819
101819600,10.1771774,532.36792,834.54391,12.8889674
101819500,660.356198,197.70468,1258.25231,337.056887
101819400,0,9.78,158.114616,3.94736254
101819300,3.979971,45.01493,43.773688,6.34014571
101819200,70.967139,2.66776,472.217564,9.87966821
101819100,673.643511,22.5885781,39.028115,50.4601412
101819000,2.918932,180.66569,19.120286,12.0198561
1017192300,7.993378,50.17707,12.123232,4.7535753
1017192200,15.766649,204.05088,40.6475409,24.7275872
1017192100,8.759498,17.1087543,545.665662,34.5951169
1017192000,386.807046,56.91216,71.6238396,24.0816099
1017191900,9.514144,72.44135,388.540128,22.9764965
1017191800,0.301257,278.81518,459.138795,87.6413293
1017191700,35.2892454,411.073105,151.238234,42.4194887
1017191600,35.8085907,116.304599,317.486965,81.5540023
1017191500,44.199135,455.755242,457.964306,61.0906372
1017191400,1398.55019,870.07319,31.373151,7.55838956
1017191300,196.484774,3546.72102,334.51958,10.8531776
1017191200,1.72927,0.0742,37.7446304,16.3686108
1017191100,53.209468,226.245223,1907.56478,13.7686161
1017191000,0.109229,601.12808,613.710652,16.3834817
101719900,3.054719,180.11938,62.121996,8.99363451
101719800,41.364325,1545.89862,371.004871,24.1253121
101719700,1.30603126,2756.29716,25.958958,19.6604607
101719600,70.226072,1768.35313,95.90218,37.1624368
101719500,343.77239,399.35082,406.773535,90.0758926
101719400,41.309408,443.62841,177.43856,13.1599303
101719300,0.795876,287.15361,1708.8556,16.9638889
101719200,0.454218,94.4267,10118.5077,22.4108102
101719100,113.543134,144.492777,10.637108,12.0207117
101719000,415.732928,134.985232,389.334376,22.3522114
1016192300,149.473357,103.75638,340.030151,120.184305
1016192200,4.211414,0.93425,275.418551,35.2140301
1016192100,5.621213,132.01484,260.002323,40.5839908
1016192000,115.474068,204.39461,247.676243,40.4836109
1016191900,40.593175,190.27069,583.355464,40.2703166
1016191800,26.010258,81.08153,259.782743,52.3808939
1016191700,113.386888,165.54297,150.197493,41.7232621
1016191600,235.666655,201.28351,395.153831,58.3998865
1016191500,241.562764,510.08343,1258.85995,149.968516
1016191400,148.072483,358.30202,549.915236,47.8364142
1016191300,39.0943404,4122.87667,204.801312,52.4464476
1016191200,1336.35579,560.81414,1781.94671,175.655632
1016191100,680.821319,36.0001,1051.09062,102.848683
1016191000,0.108209,3.25412,24.634702,6.61306177
101619900,4.779838,13.46575,18.491803,1.97009171
101619800,6.82109955,11.27536,29.617717,85.3530465
101619700,7.423547,96.04192,278.605726,34.5786883
101619600,50.270151,21.5266343,1329.09261,17.0051042
101619500,0.325004,12.55785,23.511638,3.04349614
101619400,0.162235,22.73553,297.225254,15.6589194
101619300,6.967703,163.02276,221.028314,46.0076017
101619200,4.931096,53.8681661,71.0236718,25.9126522
101619100,13.193418,22.64585,55.6289409,14.0456158
101619000,75.715587,15.71638,323.630743,23.6189064
1015192300,4.890238,30.68862,313.225875,32.2044181
1015192200,4.250554,107.01079,327.125302,22.7441418
1015192100,10.383108,70.88063,856.959709,127.052989
1015192000,74.604016,25.50209,633.474867,32.1686932
1015191900,25.976112,146.442867,204.760547,71.8819841
1015191800,10.2747445,194.44578,201.764032,67.1612199
1015191700,157.409017,535.046991,2121.58193,89.8506556
1015191600,882.484638,387.13496,3360.63906,354.841076
1015191500,163.737857,185.55293,654.624454,131.697418
1015191400,211.967059,289.09464,391.992223,26.9914302
1015191300,1.458512,42.04522,4082.07977,49.4876708
1015191200,66.565501,386.14418,223.323084,18.9148684
1015191100,19.625109,16.21595,1.442214,19.4869655
1015191000,1.327167,365.305931,208.7312,1.80705058
101519900,0.568919,2762.09472,411.391217,14.4180744
101519800,1.507079,39.35897,67.3067948,16.9353436
101519700,71.831076,2449.25618,88.203362,1.15942587
101519600,1.739331,1647.00641,20.518422,18.9057835
101519500,4.209541,3163.65956,34.165285,21.9981399
101519400,37.845234,1105.85137,191.087669,18.6853162
101519300,2.146459,1557.50885,118.991106,2.63649111
101519200,60.623589,100.03483,149.904972,10.6667759
101519100,8.991878,246.63519,85.039478,21.4934701
101519000,31.2368684,75.09291,1210.63066,23.668557
1014192300,0.531271,0.10548,276.838922,4.55050416
1014192200,1.290488,269.2961,72.3709384,20.5351657
1014192100,102.943641,24.92596,3248.49211,29.4488685
1014192000,167.932919,56.41821,562.877044,13.0904295
1014191900,396.221844,62.7080154,99.784969,23.5332714
1014191800,25,8.07217,98.0611308,8.6605814
1014191700,6.482125,137.628703,893.27851,28.3950315
1014191600,430.047247,3.73557,3449.61037,219.702638
1014191500,13.755471,13.01513,1776.37738,31.7657078
1014191400,23.774997,9.69845,1183.97231,5.940633
1014191300,13.402921,80.85822,828.554597,13.4835229
1014191200,3.959034,6.39065,208.044344,30.2151853
1014191100,2.741164,2.26412,212.207164,11.0154693
1014191000,0.053691,9.33486,2.548052,9.17995366
101419900,2.77836,1.2138568,37.785484,1.52177255
101419800,0.547337,700.84967,120.916471,1.34256123
101419700,0.213488,0.78903,466.095731,18.0373068
101419600,40.91159,2.41723,758.785086,4.21805817
101419500,42.202489,18.21142,75.565755,27.3356134
101419400,21.106765,0.3851,43.0416729,11.0217003
101419300,0.149661,93.8962485,145.778809,8.5287362
101419200,38.476626,0.32619,366.513673,16.2549684
101419100,27.037442,58.8026977,144.297004,15.0057947
101419000,15.064338,0.8607,73.0028548,38.2293906
1013192300,23.460972,59.3246888,202.325896,55.5312614
1013192200,0.214936,410.77644,764.517488,8.71530504
1013192100,147.262611,333.25279,346.053086,17.6743971
1013192000,574.741526,3.1557,862.013202,326.669535
1013191900,149.96068,17.89275,7.728797,4.43973165
1013191800,7.892911,6.32226,132.214893,9.65420515
1013191700,60.448038,13.76396,26.963348,53.6439614
1013191600,35.349338,12.05445,29.477953,54.8340474
1013191500,9.816366,144.17547,19.598457,5.6598949
1013191400,30.645174,138.60657,32.167493,8.8645012
